statnm,linenm,minutes,lng,lat,within30,within60
삼전,서울9호선,110.4,127.08708656620719,37.504639986996615,0,0
운정,경의중앙선,110.6,126.7670572089331,37.72534726603097,0,0
진위,서울1호선,110.7,127.06253697648984,37.10984600492698,0,0
청계산입구,신분당선,110.8,127.05481605824002,37.448208355455385,0,0
고려대,서울6호선,110.8,127.0362946303764,37.590429246888824,0,0
성수,서울2호선,110.8,127.05638072816848,37.54448421832996,0,0
대치,서울3호선,110.8,127.06288260206013,37.49438321809049,0,0
마장시장,동북선,111.2,127.03765703005345,37.57016697054961,0,0
미아사거리,서울4호선,111.3,127.03014528792202,37.61330680765331,0,0
신이문,서울1호선,111.3,127.06746352546598,37.60198063407909,0,0
정릉,우이신설경전철,111.5,127.01354292180284,37.60258107059848,0,0
올림픽공원,서울9호선급행,111.6,127.13105462314178,37.51633991834076,0,0
마장,서울5호선,111.7,127.04302768358835,37.5661764289573,0,0
동백,용인경전철,111.8,127.15271134830141,37.269129410829464,0,0
잠실,서울2호선,111.8,127.10041380810402,37.5133366015627,0,0
개포동,분당선,112.1,127.06603356695186,37.48909188383677,0,0
용답,서울2호선,112.3,127.05086030254466,37.56227214988865,0,0
어린이대공원,서울7호선,112.3,127.07460765080978,37.54797651986144,0,0
학여울,서울3호선,112.3,127.07121516297254,37.49685981421995,0,0
석촌고분,서울9호선,112.5,127.09697063884457,37.50248404349023,0,0
오리,분당선,112.8,127.1089653267135,37.33986223006651,0,0
월곡,서울6호선,113.0,127.04131336263657,37.601619462924056,0,0
대모산입구,분당선,113.4,127.07272520536556,37.49139885544521,0,0
초당,용인경전철,113.6,127.15947848591688,37.26081086407165,0,0
답십리,서울5호선,113.7,127.05259116240943,37.56695084975485,0,0
북한산보국문,우이신설경전철,113.8,127.0082013037159,37.61214082533004,0,0
석계,서울1호선,113.8,127.06557504581731,37.61526781846928,0,0
미아,서울4호선,113.8,127.02618198046385,37.62636094653018,0,0
잠실나루,서울2호선,113.8,127.10378518773567,37.52071866422928,0,0
송파나루,서울9호선,114.0,127.11222006447059,37.51030427208916,0,0
군자,서울7호선,114.2,127.07940313207344,37.557012386873,0,0
대청,서울3호선,114.3,127.07965438746068,37.49351094157151,0,0
금릉,경의중앙선,114.6,126.76556891361972,37.751004685070846,0,0
송탄,서울1호선,114.7,127.05456040005451,37.07519785845084,0,0
상월곡,서울6호선,114.7,127.04911570153688,37.60669614229234,0,0
송파,서울8호선,114.7,127.11245977050264,37.499453281817736,0,0
미금,분당선,114.8,127.10901849475744,37.35005408399885,0,0
구의,서울2호선,114.8,127.0862247417597,37.53715481665681,0,0
중앙보훈병원,서울9호선급행,115.2,127.14826627604758,37.528665428902215,0,0
장한평,서울5호선,115.8,127.06358974503318,37.56159912471764,0,0
수유,서울4호선,115.8,127.02571600748051,37.638098719930184,0,0
중곡,서울7호선,116.2,127.08437025699817,37.56605296105017,0,0
돌곶이,서울6호선,116.2,127.05645378899537,37.610556027995244,0,0
한성백제,서울9호선,116.2,127.11527498699265,37.51526192266898,0,0
강변,서울2호선,116.3,127.0947560262475,37.5352127586193,0,0
일원,서울3호선,116.3,127.08425610480239,37.483892375613635,0,0
솔샘,우이신설경전철,116.4,127.0135610234414,37.620254464153064,0,0
가락시장,서울8호선,116.5,127.11815833405205,37.49313536324696,0,0
금촌,경의중앙선,116.6,126.77470242274411,37.76625898975115,0,0
광운대,서울1호선,116.8,127.06174689099623,37.623729816733,0,0
중랑,경의중앙선,117.2,127.07606632960596,37.59489448479159,0,0
몽촌토성,서울8호선,117.2,127.11286618903804,37.51782512393169,0,0
판교,신분당선,117.3,127.11115660285478,37.39456947025172,0,0
정자,분당선,117.3,127.10805027517874,37.366370152927516,0,0
수서,분당선,117.4,127.10179180251572,37.487183508394914,0,0
서정리,서울1호선,117.7,127.05312606328907,37.05688802983992,0,0
삼가,용인경전철,117.9,127.16813899810472,37.24212225387447,0,0
용마산,서울7호선,118.0,127.08684287860366,37.573766288916445,0,0
문정,서울8호선,118.0,127.12239054688452,37.485999588505464,0,0
방이,서울5호선,118.2,127.12602968587761,37.50863811844353,0,0
삼양사거리,우이신설경전철,118.3,127.02052830871898,37.62127586934903,0,0
쌍문,서울4호선,118.3,127.03462769808984,37.64838115853124,0,0
종암사거리,동북선,118.3,127.03238414828616,37.60286004773038,0,0
둔촌동,서울5호선,118.5,127.13621508958978,37.52766277122959,0,0
둔촌오륜,서울9호선,118.6,127.13951062486167,37.518923227645246,0,0
장위,동북선,118.6,127.03758283501755,37.61296613146705,0,0
상봉,경의중앙선,119.2,127.0851919476268,37.59671178171472,0,0
월계,서울1호선,119.3,127.05887359847902,37.63326592447288,0,0
사가정,서울7호선,119.5,127.08850714914591,37.58097211223812,0,0
장지,서울8호선,119.5,127.12621866852548,37.47858602461259,0,0
시청_용인대,용인경전철,119.6,127.1788868118724,37.239439764606566,0,0
강동구청,서울8호선,119.7,127.1205230881743,37.53041250323172,0,0
수내,분당선,119.8,127.11435203198641,37.37845478546335,0,0
삼양,우이신설경전철,119.9,127.01815714096305,37.626858057683194,0,0
태릉입구,서울6호선,120.0,127.07476412074254,37.61733110346816,0,0
오금,서울5호선,120.0,127.12789900357716,37.502175504672856,0,0
아차산,서울5호선,120.2,127.08969907636653,37.55192170514021,0,0
종암,동북선,120.2,127.03565087628155,37.59559310723145,0,0
월롱,경의중앙선,120.6,126.79256493996895,37.796168322875694,0,0
북서울꿈의숲,동북선,120.6,127.04473016379455,37.61956093428199,0,0
창동,서울4호선,120.8,127.04790976660455,37.65322782584169,0,0
강동,서울5호선,120.9,127.13241463712437,37.53588915403585,0,0
복정,서울8호선,121.2,127.12676817610887,37.470868178941465,0,0
망우,경의중앙선,121.2,127.09232878145163,37.59927646084408,0,0
면목,서울7호선,121.2,127.08749999489152,37.5887397099918,0,0
명지대,용인경전철,121.4,127.19027904709888,37.238080811511885,0,0
천호,서울8호선,121.5,127.12322157745128,37.538017360102174,0,0
화계,우이신설경전철,121.7,127.01749721846427,37.634033034809526,0,0
서현,분당선,121.8,127.12345491196909,37.38502792700807,0,0
녹천,서울1호선,121.8,127.0514199869842,37.64451934153432,0,0
화랑대,서울6호선,121.8,127.0837918934522,37.61985113066094,0,0
개롱,서울5호선,121.9,127.13507764191463,37.49793804469948,0,0
평택지제,서울1호선,122.2,127.07067593383873,37.01859577766622,0,0
광나루,서울5호선,122.3,127.10363624600873,37.545260871802135,0,0
우이천,동북선,122.3,127.05032431192842,37.62463275991327,0,0
경찰병원,서울3호선,122.7,127.12438262870327,37.49583762756161,0,0
노원,서울4호선,122.8,127.0632937284953,37.656325735193505,0,0
남위례,서울8호선,123.0,127.13969234334893,37.46249121266242,0,0
길동,서울5호선,123.0,127.14004175872209,37.53789287459892,0,0
김량장,용인경전철,123.1,127.19868094829054,37.23730208644377,0,0
가오리,우이신설경전철,123.4,127.01674656900204,37.64152392471631,0,0
파주,경의중앙선,123.6,126.79262412498885,37.815548224795286,0,0
이매,분당선,123.7,127.12828907263011,37.39642775541209,0,0
봉화산,서울6호선,123.7,127.09175060927113,37.61714681111189,0,0
거여,서울5호선,123.7,127.14376760607396,37.49333293435531,0,0
동천,신분당선,123.8,127.10282103853412,37.33792959003132,0,0
암사,서울8호선,123.8,127.12752631532125,37.55013385216643,0,0
양원,경의중앙선,124.2,127.10814764606555,37.606641053033485,0,0
가천대,분당선,124.4,127.12669116703219,37.44886491716168,0,0
운동장_송담대,용인경전철,124.7,127.20904623986837,37.23790104663041,0,0
산성,서울8호선,124.7,127.1499895659972,37.45687166092399,0,0
굽은다리,서울5호선,124.7,127.14284079165738,37.545432498032284,0,0
상계,서울4호선,124.8,127.07338094410144,37.66077910400498,0,0
중화,서울7호선,125.2,127.07936125009704,37.602285109902006,0,0
4.19민주묘지,우이신설경전철,125.2,127.013687289987,37.649562556182794,0,0
신내,서울6호선,125.6,127.10225677447028,37.61324135023202,0,0
마천,서울5호선,125.7,127.15282678886047,37.49499704089626,0,0
야탑,분당선,126.2,127.12868520179039,37.41180416352642,0,0
암사역사공원,서울8호선,126.2,127.1383368701046,37.55730179167237,0,0
고진,용인경전철,126.2,127.21418605747778,37.24465069542098,0,0
방학,서울1호선,126.3,127.04432090971817,37.667526880789865,0,0
명일,서울5호선,126.4,127.1440279234917,37.551293131001216,0,0
하계,동북선,126.4,127.06793576894307,37.63580026947936,0,0
태평,분당선,126.4,127.12780338697468,37.4397579701397,0,0
평택,서울1호선,126.7,127.08547244873695,36.99069685476815,0,0
수지구청,신분당선,126.7,127.09476727916179,37.32255214257053,0,0
공릉,서울7호선,126.8,127.07301575099794,37.625608525398,0,0
솔밭공원,우이신설경전철,126.9,127.01326985386258,37.65600660531145,0,0
먹골,서울7호선,127.0,127.07778617847123,37.610485250024645,0,0
남한산성입구,서울8호선,127.3,127.16003270270654,37.45203498104027,0,0
문산,경의중앙선,127.6,126.78741579791652,37.854743407146564,0,0
불암산,서울4호선,127.8,127.07904357419957,37.670202707945386,0,0
서울시립과학관,동북선,128.1,127.07541392286679,37.63873933878493,0,0
구리,경의중앙선,128.2,127.14300635358431,37.603114535987196,0,0
도봉,서울1호선,128.3,127.04560064954164,37.67941062802147,0,0
모란,분당선,128.4,127.12906689217004,37.432299307382586,0,0
고덕,서울5호선,128.6,127.15418692922734,37.555035683940886,0,0
북한산우이,우이신설경전철,128.7,127.01269640478182,37.66296869166583,0,0
단대오거리,서울8호선,129.0,127.15672440797955,37.44508841834457,0,0
보평,용인경전철,129.1,127.21849922235091,37.258959448008945,0,0
성복,신분당선,129.2,127.08034168829445,37.31342955195196,0,0
도봉산,서울1호선,130.3,127.04604803410369,37.68955803241259,0,0
중계,서울7호선,130.5,127.06396503011925,37.645439969795156,0,0
신흥,서울8호선,130.5,127.14760299428023,37.440910752121255,0,0
은행사거리,동북선,130.7,127.07673840671522,37.650679933927016,0,0
상일동,서울5호선,130.7,127.16566050187811,37.55664771393591,0,0
성남,경강선,130.8,127.11939278676086,37.39474732415628,0,0
둔전,용인경전철,130.8,127.21361954461665,37.26720607366618,0,0
도농,경의중앙선,131.2,127.16121817699668,37.60877465682026,0,0
노원자동차운전학원,동북선,131.3,127.07814746360896,37.656175149848046,0,0
장자호수공원,서울8호선,131.5,127.13794890715565,37.58767364990827,0,0
수진,서울8호선,132.0,127.14085740225366,37.43749374732599,0,0
상현,신분당선,132.2,127.06933533255231,37.29774945722412,0,0
강일,서울5호선,132.4,127.17572136499601,37.557462846209035,0,0
운천,경의중앙선,132.6,126.76960974448677,37.87993368950526,0,0
마들,서울7호선,132.7,127.05760212496052,37.66541488039195,0,0
망월사,서울1호선,133.3,127.04736003754124,37.710274883634774,0,0
성환,서울1호선,134.2,127.12684933602958,36.91608504697748,0,0
별내별가람,서울4호선,134.3,127.11835935152827,37.66881778668515,0,0
미사,서울5호선,135.1,127.19248513781459,37.56301637764626,0,0
양정,경의중앙선,135.2,127.19456704830135,37.60418785940635,0,0
수락산,서울7호선,135.2,127.05534709762767,37.67823543122186,0,0
전대_에버랜드,용인경전철,135.2,127.21950054207815,37.28541788165613,0,0
회룡,서울1호선,135.3,127.04726842140686,37.72379105526611,0,0
광교중앙,신분당선,135.5,127.05164498562326,37.2884501592719,0,0
갈매,경춘선,136.2,127.11464875718657,37.63392789678616,0,0
동구릉,서울8호선,136.4,127.13794969798045,37.61238759691262,0,0
임진강,경의중앙선,137.6,126.74715771990012,37.888240273286165,0,0
삼동,경강선,137.8,127.20342545155974,37.408720901714815,0,0
덕소,경의중앙선,138.2,127.20900190580423,37.586816651931194,0,0
별내,경춘선,138.2,127.12727921321873,37.642199362141014,0,0
하남풍산,서울5호선,138.3,127.20450605959346,37.55284549861083,0,0
의정부,서울1호선,138.3,127.04596598630333,37.73839851106466,0,0
직산,서울1호선,138.7,127.14383282186542,36.8709062249679,0,0
장암,서울7호선,138.7,127.05272509154035,37.69981713750088,0,0
광교,신분당선,139.1,127.04436155242843,37.302062058277194,0,0
퇴계원,경춘선,140.2,127.14358285195001,37.64824901663053,0,0
하남시청,서울5호선,140.7,127.20652446576999,37.54187520306419,0,0
가능,서울1호선,140.8,127.04431599515398,37.7483178103927,0,0
도심,경의중앙선,141.2,127.22287559050048,37.579553222739555,0,0
범골,의정부경전철,141.9,127.04367521892087,37.72879492163151,0,0
발곡,의정부경전철,142.1,127.05294608917171,37.72700398140848,0,0
경기광주,경강선,142.8,127.25322304647938,37.39897470821774,0,0
녹양,서울1호선,142.8,127.04224091561474,37.75924911483714,0,0
두정,서울1호선,143.2,127.14907528294488,36.83365831194813,0,0
하남검단산,서울5호선,143.4,127.22341044001391,37.53976294281774,0,0
경전철의정부,의정부경전철,143.6,127.04330653611807,37.73740344279339,0,0
사릉,경춘선,144.2,127.17689316893548,37.65114399112256,0,0
오남,서울4호선,144.6,127.19159078784044,37.7054137373435,0,0
의정부시청,의정부경전철,145.1,127.03486398201485,37.73926290204951,0,0
양주,서울1호선,145.3,127.04469587644334,37.77420098253186,0,0
팔당,경의중앙선,146.2,127.24374195270063,37.54733653800118,0,0
흥선,의정부경전철,146.4,127.03711936601714,37.74328973081876,0,0
동탄,GTX_A,146.6,127.0962534758153,37.200156519373536,0,0
초월,경강선,146.8,127.29988324527159,37.37339127196922,0,0
천안,서울1호선,147.7,127.14645801229938,36.81034996426337,0,0
진접,서울4호선,147.8,127.20324084213904,37.71975742879938,0,0
금곡,경춘선,148.2,127.20743574259892,37.63734041702098,0,0
의정부중앙,의정부경전철,148.2,127.04966080110724,37.74367969940578,0,0
동오,의정부경전철,149.5,127.05698192148158,37.745267903092,0,0
다산,서울8호선,149.7,127.14962858746131,37.624444095240065,0,0
봉명,서울1호선,150.2,127.13603084377957,36.80140608897573,0,0
덕계,서울1호선,150.3,127.05665514541836,37.81872917558783,0,0
새말,의정부경전철,150.9,127.06379012890208,37.748867606278736,0,0
운길산,경의중앙선,151.2,127.30995371933042,37.554688184033154,0,0
곤지암,경강선,151.8,127.34625353575343,37.35053613625162,0,0
평내호평,경춘선,152.2,127.24432691076466,37.65319942660397,0,0
경기도청북부청사,의정부경전철,152.2,127.07161584558919,37.75077876529072,0,0
쌍용,서울1호선,152.7,127.12137305456557,36.79372686814643,0,0
효자,의정부경전철,153.4,127.0772865800619,37.75400383549039,0,0
덕정,서울1호선,153.8,127.06151618764768,37.843143084999575,0,0
양수,경의중앙선,154.2,127.32911818387163,37.54576212350307,0,0
곤제,의정부경전철,154.9,127.08384916388835,37.750507185211916,0,0
아산,서울1호선,155.2,127.10422227851396,36.79216618825349,0,0
천마산,경춘선,156.2,127.28511632007466,37.659209404244606,0,0
어룡,의정부경전철,156.4,127.08522463634152,37.742694724767375,0,0
신둔도예촌,경강선,156.8,127.40524573211431,37.315605515371374,0,0
송산,의정부경전철,157.7,127.08727387829762,37.73727516342422,0,0
신원,경의중앙선,158.2,127.37302022570465,37.525587708027956,0,0
탑석,의정부경전철,158.7,127.08891453227693,37.73346749965787,0,0
지행,서울1호선,158.8,127.05582165925695,37.89258267033157,0,0
마석,경춘선,159.2,127.3114675693483,37.652748562591654,0,0
배방,서울1호선,159.7,127.05278144059048,36.77767985938705,0,0
동두천중앙,서울1호선,160.8,127.05640380227666,37.90166074031781,0,0
국수,경의중앙선,161.2,127.39955237371107,37.51628796735916,0,0
이천,경강선,162.8,127.44219049160138,37.264282030974286,0,0
보산,서울1호선,163.3,127.057218318175,37.9140736733074,0,0
온양온천,서울1호선,164.2,127.00326274191559,36.780533617024794,0,0
대성리,경춘선,165.2,127.37956266548495,37.68400171558041,0,0
아신,경의중앙선,165.2,127.4433083968994,37.51395061399029,0,0
동두천,서울1호선,165.8,127.05497993288473,37.92740510673755,0,0
부발,경강선,166.8,127.49035843730856,37.26030423134139,0,0
소요산,서울1호선,168.8,127.0611058067687,37.94872599137954,0,0
신창,서울1호선,169.2,126.95134845478624,36.7696520990626,0,0
오빈,경의중앙선,170.2,127.47406289593522,37.506062591392634,0,0
청평,경춘선,172.2,127.42657266795638,37.73556491621387,0,0
세종대왕릉,경강선,173.8,127.57050292506307,37.29366739046331,0,0
양평_경의중앙,경의중앙선,174.2,127.49185538261199,37.49284707439276,0,0
청산,서울1호선,174.2,127.07488996787099,37.996208432879165,0,0
상천,경춘선,177.2,127.45449814826877,37.770183864487656,0,0
전곡,서울1호선,177.5,127.07160183753221,38.02490745130371,0,0
여주,경강선,178.8,127.62840594382149,37.28283791250945,0,0
원덕,경의중앙선,179.2,127.54656813337826,37.468761749663486,0,0
가평,경춘선,183.2,127.51071579672427,37.81451827997126,0,0
용문,경의중앙선,184.2,127.59372331154624,37.481751687742,0,0
연천,서울1호선,185.5,127.07380278440273,38.10160673211785,0,0
굴봉산,경춘선,187.2,127.5577083540378,37.83206081851958,0,0
지평,경의중앙선,189.2,127.62867651844684,37.477080237150375,0,0
백양리,경춘선,191.2,127.58925292305638,37.830800044775216,0,0
강촌,경춘선,197.2,127.63411561152078,37.805747715676034,0,0
김유정,경춘선,203.2,127.71429780500306,37.818477189513516,0,0
남춘천,경춘선,208.2,127.72378823884351,37.86408133891988,0,0
춘천,경춘선,212.2,127.71672039818515,37.88456971142205,0,0
