statnm,linenm,minutes,lng,lat,within30,within60
부천,서울1호선,66.5,126.78267629629937,37.48400472407767,0,0
명학,서울1호선,66.5,126.93555966973885,37.38450707867211,0,0
상계,서울4호선,66.6,127.07338094410144,37.66077910400498,0,0
부천종합운동장,서울7호선,66.6,126.79743581627416,37.5054449943336,0,0
개화,서울9호선,66.9,126.79692231473688,37.57833577875135,0,0
오산대,서울1호선,67.0,127.06306431361428,37.16936931558467,0,0
군포,서울1호선,67.0,126.94851268339025,37.354204394944425,0,0
가오리,우이신설경전철,67.3,127.01674656900204,37.64152392471631,0,0
원흥,서울3호선,67.8,126.87313534197118,37.650661143518434,0,0
대곡,GTX_A,67.8,126.81187989448307,37.63138981331919,0,0
안양,서울1호선,68.0,126.9228276011748,37.40152759291793,0,0
장암,서울7호선,68.1,127.05272509154035,37.69981713750088,0,0
계양,공항철도,68.1,126.73634885107874,37.571769643436774,0,0
고촌,김포도시철도,68.2,126.77034081811517,37.60124578327788,0,0
녹천,서울1호선,68.4,127.0514199869842,37.64451934153432,0,0
춘의,서울7호선,68.4,126.78711463368981,37.5037357343269,0,0
중동,서울1호선,69.0,126.76453769855881,37.4867224831341,0,0
4.19민주묘지,우이신설경전철,69.1,127.013687289987,37.649562556182794,0,0
한국항공대,경의중앙선,69.3,126.86822930232013,37.6030519075975,0,0
갈매,경춘선,69.4,127.11464875718657,37.63392789678616,0,0
불암산,서울4호선,69.6,127.07904357419957,37.670202707945386,0,0
대야미,서울4호선,69.7,126.91673328321285,37.32787112862472,0,0
신중동,서울7호선,70.2,126.77680231029922,37.50295602606586,0,0
사리,수인선,70.3,126.85698334917163,37.290304955756895,0,0
양정,경의중앙선,70.4,127.19456704830135,37.60418785940635,0,0
원당,서울3호선,70.8,126.84287194743236,37.65300458680754,0,0
솔밭공원,우이신설경전철,70.8,127.01326985386258,37.65600660531145,0,0
오산,서울1호선,71.0,127.06670713428403,37.144826272446934,0,0
송내,서울1호선,71.0,126.75311484445696,37.4877227038449,0,0
별내,경춘선,71.4,127.12727921321873,37.642199362141014,0,0
도봉,서울1호선,71.4,127.04560064954164,37.67941062802147,0,0
원종,서해선,71.9,126.80482719962039,37.52409157447443,0,0
킨텍스,GTX_A,72.0,126.75093530717345,37.66914728008777,0,0
부천시청,서울7호선,72.1,126.76405955738444,37.5046277377068,0,0
반월,서울4호선,72.2,126.90397634687757,37.31252487179428,0,0
강매,경의중앙선,72.3,126.8445921251066,37.61230043997802,0,0
망월사,서울1호선,72.4,127.04736003754124,37.710274883634774,0,0
풍무,김포도시철도,72.5,126.73241289948646,37.612482730785,0,0
북한산우이,우이신설경전철,72.5,127.01269640478182,37.66296869166583,0,0
방학,서울1호선,72.9,127.04432090971817,37.667526880789865,0,0
부개,서울1호선,73.0,126.74062233824068,37.488559510224306,0,0
덕소,경의중앙선,73.4,127.20900190580423,37.586816651931194,0,0
퇴계원,경춘선,73.4,127.14358285195001,37.64824901663053,0,0
한대앞,수인선,73.6,126.85350263869414,37.3094976062416,0,0
상동(지하),서울7호선,73.8,126.75316485649894,37.5058188076642,0,0
화정,서울3호선,74.3,126.832718472829,37.634599063024275,0,0
행신,경의중앙선,74.3,126.83431676333677,37.61210224285794,0,0
회룡,서울1호선,74.4,127.04726842140686,37.72379105526611,0,0
사우,김포도시철도,74.5,126.71973108688408,37.62037626803394,0,0
소새울,서해선,74.9,126.79712236126383,37.468709790988314,0,0
검암,공항철도,75.1,126.67368078052438,37.56924502685766,0,0
부평,서울1호선,75.5,126.724244649599,37.48947790546712,0,0
삼산체육관,서울7호선,75.6,126.74145722772775,37.50650008965022,0,0
중앙,수인선,75.6,126.83855705066809,37.31580953244216,0,0
운정중앙,GTX_A,75.7,126.72845720374599,37.71622276595849,0,0
상록수,서울4호선,75.7,126.86667974135314,37.30285945416544,0,0
능곡,서해선,75.8,126.82017315331454,37.61891160398485,0,0
별내별가람,서울4호선,76.1,127.11835935152827,37.66881778668515,0,0
귤현,인천1호선,76.1,126.7426695614055,37.56639671533986,0,0
도심,경의중앙선,76.4,127.22287559050048,37.579553222739555,0,0
걸포북변,김포도시철도,76.9,126.70572379136777,37.63169635332964,0,0
굴포천,서울7호선,77.2,126.73134986134868,37.50701940610915,0,0
사릉,경춘선,77.4,127.17689316893548,37.65114399112256,0,0
의정부,서울1호선,77.4,127.04596598630333,37.73839851106466,0,0
고잔,수인선,77.6,126.82313802359579,37.316601588372215,0,0
백운,서울1호선,78.0,126.70692552464301,37.48299691688588,0,0
시흥대야,서해선,78.1,126.79300147213583,37.450124885738,0,0
진위,서울1호선,78.5,127.06253697648984,37.10984600492698,0,0
부평구청,서울7호선,79.1,126.72149607943093,37.507449312980775,0,0
아라,인천1호선,79.1,126.7134610801571,37.59221383686737,0,0
박촌,인천1호선,79.1,126.7451060004568,37.55406809324822,0,0
백석,서울3호선,79.3,126.78799615103276,37.64306023472994,0,0
초지,수인선,79.6,126.80596965155503,37.320402791526625,0,0
가능,서울1호선,79.9,127.04431599515398,37.7483178103927,0,0
청라국제도시,공항철도,80.1,126.62464505549165,37.55648532952862,0,0
신천,서해선,80.3,126.78662490342217,37.4390226021833,0,0
동암,서울1호선,80.5,126.70284451295541,37.47056680373955,0,0
곡산,서해선,80.9,126.80139412367497,37.64578782708321,0,0
운양,김포도시철도,81.0,126.68384356183019,37.65389444858727,0,0
범골,의정부경전철,81.0,127.04367521892087,37.72879492163151,0,0
임학,인천1호선,81.1,126.73856864996466,37.544852534749346,0,0
신검단중앙,인천1호선,81.1,126.69855280764712,37.60248055177962,0,0
발곡,의정부경전철,81.2,127.05294608917171,37.72700398140848,0,0
팔당,경의중앙선,81.4,127.24374195270063,37.54733653800118,0,0
금곡,경춘선,81.4,127.20743574259892,37.63734041702098,0,0
산곡,서울7호선,81.8,126.70353819286909,37.50860477209053,0,0
마두,서울3호선,81.8,126.7775426540306,37.65239742682802,0,0
녹양,서울1호선,81.9,127.04224091561474,37.75924911483714,0,0
송탄,서울1호선,82.5,127.05456040005451,37.07519785845084,0,0
안산,수인선,82.6,126.78871588132898,37.32671081318423,0,0
경전철의정부,의정부경전철,82.6,127.04330653611807,37.73740344279339,0,0
다산,서울8호선,82.9,127.14962858746131,37.624444095240065,0,0
간석,서울1호선,83.0,126.69356900354457,37.464716323179005,0,0
계산,인천1호선,83.1,126.72760395386638,37.543286863154215,0,0
검단호수공원,인천1호선,83.1,126.68836593256836,37.60250684209678,0,0
장기,김포도시철도,83.3,126.66895416557216,37.64407146103788,0,0
백마,서해선,83.4,126.79435739331409,37.657904782863056,0,0
정발산,서울3호선,83.8,126.77339877072514,37.65947397722269,0,0
의정부시청,의정부경전철,84.2,127.03486398201485,37.73926290204951,0,0
부평시장,인천1호선,84.3,126.72229174839819,37.49856707228955,0,0
양주,서울1호선,84.4,127.04469587644334,37.77420098253186,0,0
동수,인천1호선,84.8,126.71805638940498,37.48522482649379,0,0
검바위,인천2호선,84.9,126.67752779099276,37.5612431459511,0,0
주안,서울1호선,85.0,126.6797000747699,37.4651008886979,0,0
신현,서해선,85.0,126.78780310467383,37.40956023351403,0,0
경인교대입구,인천1호선,85.1,126.72266074678517,37.53771565166249,0,0
평내호평,경춘선,85.4,127.24432691076466,37.65319942660397,0,0
흥선,의정부경전철,85.5,127.03711936601714,37.74328973081876,0,0
서정리,서울1호선,85.5,127.05312606328907,37.05688802983992,0,0
석남,서울7호선,85.6,126.67657105237149,37.50622938576725,0,0
독정,인천2호선,85.6,126.67597689172382,37.58491672319505,0,0
신길온천,수인선,85.6,126.76686074735534,37.33753993989089,0,0
풍산,서해선,85.9,126.78589639631913,37.67226905800128,0,0
주엽,서울3호선,86.3,126.76141908136567,37.67009245582665,0,0
오남,서울4호선,86.4,127.19159078784044,37.7054137373435,0,0
운길산,경의중앙선,86.4,127.30995371933042,37.554688184033154,0,0
마산,김포도시철도,86.6,126.6439651680995,37.64064776612532,0,0
갈산,인천1호선,86.6,126.7214954402828,37.51653681232342,0,0
작전,인천1호선,86.6,126.72253518521073,37.53022733160036,0,0
부평삼거리,인천1호선,86.8,126.71032284945542,37.477740942504646,0,0
도화,서울1호선,87.0,126.66814079949802,37.46616043462845,0,0
의정부중앙,의정부경전철,87.2,127.04966080110724,37.74367969940578,0,0
완정,인천2호선,87.3,126.67294794012362,37.593046182371125,0,0
아시아드경기장,인천2호선,87.4,126.67715344747967,37.55202843644741,0,0
영종,공항철도,88.1,126.52458657668389,37.51183723123434,0,0
대화,서울3호선,88.3,126.74751236326142,37.676141864706125,0,0
일산,서해선,88.4,126.76979224170192,37.68171685521288,0,0
동오,의정부경전철,88.6,127.05698192148158,37.745267903092,0,0
정왕,수인선,88.6,126.74316535963786,37.351538459807195,0,0
구래,김포도시철도,88.8,126.62853189571263,37.64537030405077,0,0
간석오거리,인천1호선,88.8,126.70792072130922,37.467085419817316,0,0
제물포,서울1호선,89.0,126.65699535452084,37.46681041751595,0,0
서구청,인천2호선,89.0,126.67684261734425,37.54398102426325,0,0
마전,인천2호선,89.0,126.66716856942418,37.59765913177729,0,0
덕계,서울1호선,89.4,127.05665514541836,37.81872917558783,0,0
천마산,경춘선,89.4,127.28511632007466,37.659209404244606,0,0
양수,경의중앙선,89.4,127.32911818387163,37.54576212350307,0,0
진접,서울4호선,89.6,127.20324084213904,37.71975742879938,0,0
새말,의정부경전철,90.0,127.06379012890208,37.748867606278736,0,0
평택지제,서울1호선,90.0,127.07067593383873,37.01859577766622,0,0
시흥시청,서해선,90.0,126.80587773213608,37.38174292953505,0,0
오이도,수인선,90.6,126.73873910263131,37.36253426650221,0,0
양촌,김포도시철도,90.7,126.61481419659216,37.64174342339215,0,0
도원,서울1호선,91.0,126.64267713207076,37.468515478288595,0,0
시우,서해선,91.2,126.7953316998928,37.31306045513937,0,0
검단사거리,인천2호선,91.2,126.65652943167763,37.60168928630328,0,0
경기도청북부청사,의정부경전철,91.3,127.07161584558919,37.75077876529072,0,0
선부,서해선,91.5,126.8099316618378,37.334393986474616,0,0
주안국가산단,인천2호선,91.7,126.68134286624142,37.474120642777365,0,0
가정,인천2호선,91.8,126.67539548546307,37.52509508945347,0,0
인천시청,인천1호선,91.8,126.70224317163908,37.457548722665294,0,0
시민공원,인천2호선,92.1,126.68135256454076,37.45837139895639,0,0
운서,공항철도,92.1,126.49368716386016,37.49285960419908,0,0
시흥능곡,서해선,92.2,126.80870135802708,37.36996905926629,0,0
탄현,경의중앙선,92.3,126.76103505937259,37.69363151126452,0,0
마석,경춘선,92.4,127.3114675693483,37.652748562591654,0,0
효자,의정부경전철,92.5,127.0772865800619,37.75400383549039,0,0
덕정,서울1호선,92.9,127.06151618764768,37.843143084999575,0,0
동인천,서울1호선,93.0,126.63256802696127,37.47548971928754,0,0
달월,수인선,93.1,126.74546415664179,37.37996977595952,0,0
신원,경의중앙선,93.4,127.37302022570465,37.525587708027956,0,0
원시,서해선,93.5,126.78680150842989,37.30264159179402,0,0
예술회관,인천1호선,93.8,126.70083286265724,37.44836006223112,0,0
왕길,인천2호선,93.9,126.64241503106457,37.595132774772814,0,0
가정중앙시장,인천2호선,93.9,126.67681920637938,37.517585257499476,0,0
석바위시장,인천2호선,93.9,126.69229588881241,37.45767327417982,0,0
곤제,의정부경전철,94.0,127.08384916388835,37.750507185211916,0,0
달미,서해선,94.0,126.80938332276071,37.34882831018429,0,0
가재울,인천2호선,94.0,126.6838654444094,37.48408136361174,0,0
서부여성회관,인천2호선,94.3,126.67586440678384,37.5003237331973,0,0
야당,경의중앙선,94.3,126.76145006800459,37.71257178070268,0,0
평택,서울1호선,94.5,127.08547244873695,36.99069685476815,0,0
인천터미널,인천1호선,95.3,126.69971616471226,37.44190752398227,0,0
어룡,의정부경전철,95.5,127.08522463634152,37.742694724767375,0,0
월곶,수인선,95.6,126.74278454368384,37.39173962241573,0,0
검단오류,인천2호선,95.9,126.62795918387782,37.594959347347164,0,0
인천가좌,인천2호선,96.2,126.67522599094904,37.48982331843308,0,0
운정,경의중앙선,96.3,126.7670572089331,37.72534726603097,0,0
국수,경의중앙선,96.4,127.39955237371107,37.51628796735916,0,0
송산,의정부경전철,96.8,127.08727387829762,37.73727516342422,0,0
문학경기장,인천1호선,96.8,126.69847453781992,37.434759728460506,0,0
인천,서울1호선,97.0,126.61683136156502,37.4762464470056,0,0
공항화물청사,공항철도,97.1,126.47736804363741,37.458986990351015,0,0
석천사거리,인천2호선,97.2,126.71051013524622,37.456792161429625,0,0
소래포구,수인선,97.6,126.7335331014852,37.400984406873945,0,0
탑석,의정부경전철,97.8,127.08891453227693,37.73346749965787,0,0
지행,서울1호선,97.9,127.05582165925695,37.89258267033157,0,0
선학,인천1호선,98.3,126.69895528999022,37.4267530600135,0,0
대성리,경춘선,98.4,127.37956266548495,37.68400171558041,0,0
모래내시장,인천2호선,98.8,126.71948159160158,37.45587247535443,0,0
인천논현,수인선,99.6,126.72252081134845,37.40066783164519,0,0
동두천중앙,서울1호선,99.9,127.05640380227666,37.90166074031781,0,0
인천공항1터미널,공항철도,100.1,126.45270837082361,37.44756949409256,0,0
금릉,경의중앙선,100.3,126.76556891361972,37.751004685070846,0,0
신연수,인천1호선,100.3,126.69402896090298,37.41794013196051,0,0
아신,경의중앙선,100.4,127.4433083968994,37.51395061399029,0,0
만수,인천2호선,100.6,126.73177667950613,37.45497708565143,0,0
호구포,수인선,101.6,126.70867412094057,37.401648378662465,0,0
원인재,인천1호선,101.8,126.68800068052849,37.41245135486674,0,0
성환,서울1호선,102.0,127.12684933602958,36.91608504697748,0,0
금촌,경의중앙선,102.3,126.77470242274411,37.76625898975115,0,0
보산,서울1호선,102.4,127.057218318175,37.9140736733074,0,0
남동구청,인천2호선,103.3,126.7366371412752,37.448175839541726,0,0
남동인더스파크,수인선,103.6,126.69529188478269,37.4077458307954,0,0
동춘,인천1호선,103.8,126.68094727926608,37.40462766193392,0,0
신포,수인선,104.6,126.6246332893909,37.46841703400752,0,0
동두천,서울1호선,104.9,127.05497993288473,37.92740510673755,0,0
청평,경춘선,105.4,127.42657266795638,37.73556491621387,0,0
오빈,경의중앙선,105.4,127.47406289593522,37.506062591392634,0,0
인천대공원,인천2호선,105.8,126.75287710059443,37.4484723842065,0,0
동막,인천1호선,105.8,126.67345641013986,37.397903163655364,0,0
월롱,경의중앙선,106.3,126.79256493996895,37.796168322875694,0,0
직산,서울1호선,106.5,127.14383282186542,36.8709062249679,0,0
인천공항2터미널,공항철도,107.1,126.43357757667609,37.46877657917764,0,0
숭의,수인선,107.1,126.63831480610203,37.4608161096153,0,0
연수,수인선,107.6,126.6789623618131,37.41784553580041,0,0
소요산,서울1호선,107.9,127.0611058067687,37.94872599137954,0,0
캠퍼스타운,인천1호선,108.3,126.66206973618004,37.38833525507561,0,0
운연,인천2호선,108.4,126.75963114762519,37.4396414864273,0,0
파주,경의중앙선,109.3,126.79262412498885,37.815548224795286,0,0
양평_경의중앙,경의중앙선,109.4,127.49185538261199,37.49284707439276,0,0
인하대,수인선,109.6,126.64980694680905,37.44830713131039,0,0
테크노파크,인천1호선,109.8,126.65636551193265,37.38239183572303,0,0
상천,경춘선,110.4,127.45449814826877,37.770183864487656,0,0
두정,서울1호선,111.0,127.14907528294488,36.83365831194813,0,0
송도,수인선,111.1,126.65478796186453,37.42980924402058,0,0
지식정보단지,인천1호선,112.3,126.64588755160727,37.3773986286264,0,0
문산,경의중앙선,113.3,126.78741579791652,37.854743407146564,0,0
청산,서울1호선,113.3,127.07488996787099,37.996208432879165,0,0
인천대입구,인천1호선,113.8,126.63962826411178,37.386058208882694,0,0
원덕,경의중앙선,114.4,127.54656813337826,37.468761749663486,0,0
센트럴파크,인천1호선,115.3,126.63492862366024,37.39288573070748,0,0
천안,서울1호선,115.5,127.14645801229938,36.81034996426337,0,0
가평,경춘선,116.4,127.51071579672427,37.81451827997126,0,0
전곡,서울1호선,116.6,127.07160183753221,38.02490745130371,0,0
국제업무지구,인천1호선,117.3,126.63051457440402,37.39965882841697,0,0
봉명,서울1호선,118.0,127.13603084377957,36.80140608897573,0,0
운천,경의중앙선,118.3,126.76960974448677,37.87993368950526,0,0
송도달빛축제공원,인천1호선,119.3,126.62498214121375,37.408596296988,0,0
용문,경의중앙선,119.4,127.59372331154624,37.481751687742,0,0
굴봉산,경춘선,120.4,127.5577083540378,37.83206081851958,0,0
쌍용,서울1호선,120.5,127.12137305456557,36.79372686814643,0,0
아산,서울1호선,123.0,127.10422227851396,36.79216618825349,0,0
임진강,경의중앙선,123.3,126.74715771990012,37.888240273286165,0,0
지평,경의중앙선,124.4,127.62867651844684,37.477080237150375,0,0
백양리,경춘선,124.4,127.58925292305638,37.830800044775216,0,0
연천,서울1호선,124.6,127.07380278440273,38.10160673211785,0,0
배방,서울1호선,127.5,127.05278144059048,36.77767985938705,0,0
강촌,경춘선,130.4,127.63411561152078,37.805747715676034,0,0
온양온천,서울1호선,132.0,127.00326274191559,36.780533617024794,0,0
김유정,경춘선,136.4,127.71429780500306,37.818477189513516,0,0
신창,서울1호선,137.0,126.95134845478624,36.7696520990626,0,0
남춘천,경춘선,141.4,127.72378823884351,37.86408133891988,0,0
춘천,경춘선,145.4,127.71672039818515,37.88456971142205,0,0
